,purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
198,T0199,C081,P004,4,2023-02-03 00:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Monitor,Electronics,985.93,3943.72
199,T0200,C078,P049,3,2023-02-03 04:00:00,Store C,Diana Garcia,Seattle,2023-08-20,Bicycle,Sports,60.58,181.74
200,T0201,C096,P045,2,2023-02-03 08:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Running Shoes,Sports,400.96,801.92
201,T0202,C013,P050,2,2023-02-03 12:00:00,Store C,Laura Davis,San Diego,2023-02-06,Skateboard,Sports,295.47,590.94
202,T0203,C052,P005,3,2023-02-03 16:00:00,Store A,Charlie Patel,Los Angeles,2023-06-03,Tablet,Electronics,306.81,920.43
203,T0204,C098,P030,1,2023-02-03 20:00:00,Store B,Alice Davis,Portland,2023-10-19,Picture Frame,Home & Garden,265.05,265.05
204,T0205,C096,P024,1,2023-02-04 00:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Lamp,Home & Garden,177.47,177.47
205,T0206,C069,P003,1,2023-02-04 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Keyboard,Electronics,85.26,85.26
206,T0207,C081,P011,3,2023-02-04 08:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,T-Shirt,Clothing,140.68,422.04
207,T0208,C052,P045,3,2023-02-04 12:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,Running Shoes,Sports,400.96,1202.88
208,T0209,C040,P004,1,2023-02-04 16:00:00,Store A,Laura Jackson,Portland,2023-04-28,Monitor,Electronics,985.93,985.93
209,T0210,C070,P026,2,2023-02-04 20:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Rug,Home & Garden,190.28,380.56
210,T0211,C060,P027,1,2023-02-05 00:00:00,Store C,Alice Brown,Portland,2023-06-27,Curtains,Home & Garden,297.17,297.17
211,T0212,C078,P046,1,2023-02-05 04:00:00,Store B,Diana Garcia,Seattle,2023-08-20,Water Bottle,Sports,446.65,446.65
212,T0213,C021,P043,5,2023-02-05 08:00:00,Store A,Hannah Brown,San Francisco,2023-03-02,Tennis Racket,Sports,330.23,1651.15
213,T0214,C099,P027,1,2023-02-05 12:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Curtains,Home & Garden,297.17,297.17
214,T0215,C100,P042,1,2023-02-05 16:00:00,Store A,Eric Davis,Seattle,2023-10-25,Dumbbells,Sports,402.17,402.17
215,T0216,C085,P050,2,2023-02-05 20:00:00,Store C,Ian Patel,Portland,2023-09-10,Skateboard,Sports,295.47,590.94
216,T0217,C075,P006,2,2023-02-06 00:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Smartphone,Electronics,1413.66,2827.32
217,T0218,C055,P015,1,2023-02-06 04:00:00,Store B,Steve Patel,San Francisco,2023-06-12,Shoes,Clothing,130.89,130.89
218,T0219,C092,P030,2,2023-02-06 08:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Picture Frame,Home & Garden,265.05,530.1
219,T0220,C085,P042,2,2023-02-06 12:00:00,Store C,Ian Patel,Portland,2023-09-10,Dumbbells,Sports,402.17,804.34
220,T0221,C036,P037,1,2023-02-06 16:00:00,Store A,Bob Davis,San Diego,2023-04-16,Travel Guide,Books,42.4,42.4
221,T0222,C097,P037,1,2023-02-06 20:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Travel Guide,Books,42.4,42.4
222,T0223,C092,P042,2,2023-02-07 00:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Dumbbells,Sports,402.17,804.34
223,T0224,C098,P037,1,2023-02-07 04:00:00,Store A,Alice Davis,Portland,2023-10-19,Travel Guide,Books,42.4,42.4
224,T0225,C087,P035,4,2023-02-07 08:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Magazine,Books,21.74,86.96
225,T0226,C080,P023,3,2023-02-07 12:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Vacuum,Home & Garden,213.37,640.11
226,T0227,C066,P006,5,2023-02-07 16:00:00,Store B,Teresa Davis,San Francisco,2023-07-15,Smartphone,Electronics,1413.66,7068.3
227,T0228,C098,P004,1,2023-02-07 20:00:00,Store C,Alice Davis,Portland,2023-10-19,Monitor,Electronics,985.93,985.93
228,T0229,C094,P018,4,2023-02-08 00:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Dress,Clothing,130.65,522.6
229,T0230,C013,P009,1,2023-02-08 04:00:00,Store A,Laura Davis,San Diego,2023-02-06,USB Cable,Electronics,586.73,586.73
230,T0231,C008,P049,1,2023-02-08 08:00:00,Store A,George Brown,San Diego,2023-01-22,Bicycle,Sports,60.58,60.58
231,T0232,C062,P029,1,2023-02-08 12:00:00,Store A,Julia Kim,Portland,2023-07-03,Candle,Home & Garden,162.72,162.72
232,T0233,C092,P013,1,2023-02-08 16:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Sweater,Clothing,145.67,145.67
233,T0234,C100,P047,2,2023-02-08 20:00:00,Store B,Eric Davis,Seattle,2023-10-25,Resistance Bands,Sports,178.93,357.86
234,T0235,C034,P017,1,2023-02-09 00:00:00,Store A,Quinn Brown,Sacramento,2023-04-10,Socks,Clothing,70.06,70.06
235,T0236,C079,P045,1,2023-02-09 04:00:00,Store B,Hannah Patel,Portland,2023-08-23,Running Shoes,Sports,400.96,400.96
236,T0237,C062,P032,2,2023-02-09 08:00:00,Store B,Julia Kim,Portland,2023-07-03,Cookbook,Books,37.88,75.76
237,T0238,C099,P048,1,2023-02-09 12:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Jump Rope,Sports,197.16,197.16
238,T0239,C093,P022,2,2023-02-09 16:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Blender,Home & Garden,281.8,563.6
239,T0240,C093,P004,1,2023-02-09 20:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Monitor,Electronics,985.93,985.93
240,T0241,C070,P005,3,2023-02-10 00:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Tablet,Electronics,306.81,920.43
241,T0242,C065,P037,3,2023-02-10 04:00:00,Store C,Patricia Anderson,Portland,2023-07-12,Travel Guide,Books,42.4,127.2
242,T0243,C051,P041,1,2023-02-10 08:00:00,Store A,Fiona Miller,Sacramento,2023-05-31,Yoga Mat,Sports,258.24,258.24
243,T0244,C016,P049,1,2023-02-10 12:00:00,Store B,George Rodriguez,Seattle,2023-02-15,Bicycle,Sports,60.58,60.58
244,T0245,C094,P013,1,2023-02-10 16:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Sweater,Clothing,145.67,145.67
245,T0246,C092,P034,3,2023-02-10 20:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Textbook,Books,24.38,73.14
246,T0247,C100,P045,1,2023-02-11 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Running Shoes,Sports,400.96,400.96
247,T0248,C100,P022,1,2023-02-11 04:00:00,Store C,Eric Davis,Seattle,2023-10-25,Blender,Home & Garden,281.8,281.8
248,T0249,C076,P023,1,2023-02-11 08:00:00,Store C,Teresa Brown,Los Angeles,2023-08-14,Vacuum,Home & Garden,213.37,213.37
249,T0250,C089,P003,1,2023-02-11 12:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Keyboard,Electronics,85.26,85.26
250,T0251,C098,P042,1,2023-02-11 16:00:00,Store C,Alice Davis,Portland,2023-10-19,Dumbbells,Sports,402.17,402.17
251,T0252,C094,P034,3,2023-02-11 20:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Textbook,Books,24.38,73.14
252,T0253,C048,P032,1,2023-02-12 00:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Cookbook,Books,37.88,37.88
253,T0254,C068,P045,1,2023-02-12 04:00:00,Store A,Alice Rodriguez,San Diego,2023-07-21,Running Shoes,Sports,400.96,400.96
254,T0255,C031,P049,3,2023-02-12 08:00:00,Store B,George Martinez,San Francisco,2023-04-01,Bicycle,Sports,60.58,181.74
255,T0256,C098,P021,3,2023-02-12 12:00:00,Store B,Alice Davis,Portland,2023-10-19,Coffee Maker,Home & Garden,173.69,521.07
256,T0257,C080,P046,1,2023-02-12 16:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Water Bottle,Sports,446.65,446.65
257,T0258,C046,P044,1,2023-02-12 20:00:00,Store C,Eric Patel,Los Angeles,2023-05-16,Soccer Ball,Sports,355.45,355.45
258,T0259,C084,P021,1,2023-02-13 00:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Coffee Maker,Home & Garden,173.69,173.69
259,T0260,C081,P044,4,2023-02-13 04:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Soccer Ball,Sports,355.45,1421.8
260,T0261,C060,P011,1,2023-02-13 08:00:00,Store B,Alice Brown,Portland,2023-06-27,T-Shirt,Clothing,140.68,140.68
261,T0262,C028,P039,4,2023-02-13 12:00:00,Store C,Quinn Rodriguez,San Francisco,2023-03-23,Poetry,Books,46.53,186.12
262,T0263,C084,P004,2,2023-02-13 16:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Monitor,Electronics,985.93,1971.86
263,T0264,C074,P001,2,2023-02-13 20:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,Laptop,Electronics,1097.56,2195.12
264,T0265,C090,P028,1,2023-02-14 00:00:00,Store C,Charlie Chen,San Francisco,2023-09-25,Pillow,Home & Garden,54.92,54.92
265,T0266,C074,P024,1,2023-02-14 04:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Lamp,Home & Garden,177.47,177.47
266,T0267,C094,P035,1,2023-02-14 08:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Magazine,Books,21.74,21.74
267,T0268,C076,P013,1,2023-02-14 12:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Sweater,Clothing,145.67,145.67
268,T0269,C077,P047,2,2023-02-14 16:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Resistance Bands,Sports,178.93,357.86
269,T0270,C095,P034,5,2023-02-14 20:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Textbook,Books,24.38,121.9
270,T0271,C064,P011,2,2023-02-15 00:00:00,Store A,Patricia Jackson,Portland,2023-07-09,T-Shirt,Clothing,140.68,281.36
271,T0272,C032,P036,2,2023-02-15 04:00:00,Store B,Charlie Chen,Seattle,2023-04-04,Comic Book,Books,42.37,84.74
272,T0273,C009,P017,1,2023-02-15 08:00:00,Store A,Steve Garcia,San Francisco,2023-01-25,Socks,Clothing,70.06,70.06
273,T0274,C089,P035,1,2023-02-15 12:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Magazine,Books,21.74,21.74
274,T0275,C081,P018,1,2023-02-15 16:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,Dress,Clothing,130.65,130.65
275,T0276,C086,P040,2,2023-02-15 20:00:00,Store C,Alice Patel,Portland,2023-09-13,Reference Book,Books,30.45,60.9
276,T0277,C044,P022,4,2023-02-16 00:00:00,Store C,Quinn Singh,Sacramento,2023-05-10,Blender,Home & Garden,281.8,1127.2
277,T0278,C032,P024,2,2023-02-16 04:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Lamp,Home & Garden,177.47,354.94
278,T0279,C005,P019,1,2023-02-16 08:00:00,Store A,George Miller,Seattle,2023-01-13,Shorts,Clothing,61.2,61.2
279,T0280,C059,P037,1,2023-02-16 12:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Travel Guide,Books,42.4,42.4
280,T0281,C079,P039,2,2023-02-16 16:00:00,Store B,Hannah Patel,Portland,2023-08-23,Poetry,Books,46.53,93.06
281,T0282,C063,P021,1,2023-02-16 20:00:00,Store B,George Davis,San Diego,2023-07-06,Coffee Maker,Home & Garden,173.69,173.69
282,T0283,C067,P008,3,2023-02-17 00:00:00,Store C,Quinn Martinez,Seattle,2023-07-18,Webcam,Electronics,1376.55,4129.65
283,T0284,C096,P028,3,2023-02-17 04:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Pillow,Home & Garden,54.92,164.76
284,T0285,C059,P005,2,2023-02-17 08:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Tablet,Electronics,306.81,613.62
285,T0286,C073,P017,1,2023-02-17 12:00:00,Store A,Patricia Kim,Seattle,2023-08-05,Socks,Clothing,70.06,70.06
286,T0287,C090,P037,1,2023-02-17 16:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Travel Guide,Books,42.4,42.4
287,T0288,C064,P036,1,2023-02-17 20:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Comic Book,Books,42.37,42.37
288,T0289,C081,P019,1,2023-02-18 00:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Shorts,Clothing,61.2,61.2
289,T0290,C094,P027,1,2023-02-18 04:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Curtains,Home & Garden,297.17,297.17
290,T0291,C098,P034,2,2023-02-18 08:00:00,Store B,Alice Davis,Portland,2023-10-19,Textbook,Books,24.38,48.76
291,T0292,C034,P011,2,2023-02-18 12:00:00,Store A,Quinn Brown,Sacramento,2023-04-10,T-Shirt,Clothing,140.68,281.36
292,T0293,C097,P045,1,2023-02-18 16:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Running Shoes,Sports,400.96,400.96
293,T0294,C072,P047,1,2023-02-18 20:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Resistance Bands,Sports,178.93,178.93
294,T0295,C049,P012,1,2023-02-19 00:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Jeans,Clothing,75.66,75.66
295,T0296,C069,P021,1,2023-02-19 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Coffee Maker,Home & Garden,173.69,173.69
296,T0297,C100,P011,3,2023-02-19 08:00:00,Store B,Eric Davis,Seattle,2023-10-25,T-Shirt,Clothing,140.68,422.04
297,T0298,C072,P039,1,2023-02-19 12:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Poetry,Books,46.53,46.53
298,T0299,C057,P028,1,2023-02-19 16:00:00,Store A,Ian Chen,Seattle,2023-06-18,Pillow,Home & Garden,54.92,54.92
299,T0300,C082,P005,1,2023-02-19 20:00:00,Store C,Rachel Rodriguez,San Francisco,2023-09-01,Tablet,Electronics,306.81,306.81
300,T0301,C047,P017,3,2023-02-20 00:00:00,Store B,Bob Garcia,Portland,2023-05-19,Socks,Clothing,70.06,210.18
301,T0302,C020,P020,2,2023-02-20 04:00:00,Store B,George Garcia,Portland,2023-02-27,Scarf,Clothing,42.03,84.06
302,T0303,C031,P041,1,2023-02-20 08:00:00,Store A,George Martinez,San Francisco,2023-04-01,Yoga Mat,Sports,258.24,258.24
303,T0304,C031,P046,2,2023-02-20 12:00:00,Store C,George Martinez,San Francisco,2023-04-01,Water Bottle,Sports,446.65,893.3
304,T0305,C035,P012,2,2023-02-20 16:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,Jeans,Clothing,75.66,151.32
305,T0306,C032,P006,4,2023-02-20 20:00:00,Store B,Charlie Chen,Seattle,2023-04-04,Smartphone,Electronics,1413.66,5654.64
306,T0307,C082,P017,1,2023-02-21 00:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Socks,Clothing,70.06,70.06
307,T0308,C039,P019,3,2023-02-21 04:00:00,Store A,Bob Thompson,Los Angeles,2023-04-25,Shorts,Clothing,61.2,183.6
308,T0309,C059,P026,4,2023-02-21 08:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Rug,Home & Garden,190.28,761.12
309,T0310,C096,P048,4,2023-02-21 12:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Jump Rope,Sports,197.16,788.64
310,T0311,C070,P044,2,2023-02-21 16:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Soccer Ball,Sports,355.45,710.9
311,T0312,C084,P044,2,2023-02-21 20:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Soccer Ball,Sports,355.45,710.9
312,T0313,C038,P032,1,2023-02-22 00:00:00,Store C,Alice Kim,Seattle,2023-04-22,Cookbook,Books,37.88,37.88
313,T0314,C041,P006,3,2023-02-22 04:00:00,Store C,Fiona Lee,Seattle,2023-05-01,Smartphone,Electronics,1413.66,4240.98
314,T0315,C012,P036,2,2023-02-22 08:00:00,Store B,Fiona Davis,Sacramento,2023-02-03,Comic Book,Books,42.37,84.74
315,T0316,C037,P038,2,2023-02-22 12:00:00,Store B,Eric Chen,Portland,2023-04-19,Self-Help,Books,44.68,89.36
316,T0317,C052,P011,1,2023-02-22 16:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,T-Shirt,Clothing,140.68,140.68
317,T0318,C039,P033,2,2023-02-22 20:00:00,Store B,Bob Thompson,Los Angeles,2023-04-25,Biography,Books,38.1,76.2
318,T0319,C023,P024,3,2023-02-23 00:00:00,Store A,Eric Chen,Portland,2023-03-08,Lamp,Home & Garden,177.47,532.41
319,T0320,C029,P023,1,2023-02-23 04:00:00,Store B,Quinn Jackson,San Francisco,2023-03-26,Vacuum,Home & Garden,213.37,213.37
320,T0321,C069,P015,3,2023-02-23 08:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Shoes,Clothing,130.89,392.67
321,T0322,C043,P027,2,2023-02-23 12:00:00,Store B,Kevin Wilson,Seattle,2023-05-07,Curtains,Home & Garden,297.17,594.34
322,T0323,C061,P011,3,2023-02-23 16:00:00,Store C,Rachel Lee,Portland,2023-06-30,T-Shirt,Clothing,140.68,422.04
323,T0324,C073,P050,1,2023-02-23 20:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Skateboard,Sports,295.47,295.47
324,T0325,C085,P017,1,2023-02-24 00:00:00,Store A,Ian Patel,Portland,2023-09-10,Socks,Clothing,70.06,70.06
325,T0326,C012,P014,4,2023-02-24 04:00:00,Store A,Fiona Davis,Sacramento,2023-02-03,Jacket,Clothing,145.27,581.08
326,T0327,C091,P027,1,2023-02-24 08:00:00,Store B,Alice Davis,Seattle,2023-09-28,Curtains,Home & Garden,297.17,297.17
327,T0328,C081,P018,3,2023-02-24 12:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Dress,Clothing,130.65,391.95
328,T0329,C022,P028,1,2023-02-24 16:00:00,Store C,Ian Rodriguez,Seattle,2023-03-05,Pillow,Home & Garden,54.92,54.92
329,T0330,C095,P047,2,2023-02-24 20:00:00,Store B,Michael Kim,Los Angeles,2023-10-10,Resistance Bands,Sports,178.93,357.86
330,T0331,C097,P047,1,2023-02-25 00:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Resistance Bands,Sports,178.93,178.93
331,T0332,C017,P004,2,2023-02-25 04:00:00,Store A,Alice Chen,Portland,2023-02-18,Monitor,Electronics,985.93,1971.86
332,T0333,C052,P007,1,2023-02-25 08:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,Headphones,Electronics,1433.2,1433.2
333,T0334,C091,P045,1,2023-02-25 12:00:00,Store A,Alice Davis,Seattle,2023-09-28,Running Shoes,Sports,400.96,400.96
334,T0335,C088,P035,1,2023-02-25 16:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Magazine,Books,21.74,21.74
335,T0336,C040,P048,1,2023-02-25 20:00:00,Store A,Laura Jackson,Portland,2023-04-28,Jump Rope,Sports,197.16,197.16
336,T0337,C043,P009,5,2023-02-26 00:00:00,Store C,Kevin Wilson,Seattle,2023-05-07,USB Cable,Electronics,586.73,2933.65
337,T0338,C061,P008,4,2023-02-26 04:00:00,Store A,Rachel Lee,Portland,2023-06-30,Webcam,Electronics,1376.55,5506.2
338,T0339,C071,P045,1,2023-02-26 08:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Running Shoes,Sports,400.96,400.96
339,T0340,C081,P017,2,2023-02-26 12:00:00,Store B,Charlie Anderson,San Diego,2023-08-29,Socks,Clothing,70.06,140.12
340,T0341,C061,P017,1,2023-02-26 16:00:00,Store A,Rachel Lee,Portland,2023-06-30,Socks,Clothing,70.06,70.06
341,T0342,C069,P049,2,2023-02-26 20:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Bicycle,Sports,60.58,121.16
342,T0343,C088,P033,3,2023-02-27 00:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Biography,Books,38.1,114.3
343,T0344,C011,P032,4,2023-02-27 04:00:00,Store B,Michael Rodriguez,Seattle,2023-01-31,Cookbook,Books,37.88,151.52
344,T0345,C049,P008,1,2023-02-27 08:00:00,Store B,Patricia Chen,San Francisco,2023-05-25,Webcam,Electronics,1376.55,1376.55
345,T0346,C086,P019,3,2023-02-27 12:00:00,Store A,Alice Patel,Portland,2023-09-13,Shorts,Clothing,61.2,183.6
346,T0347,C096,P038,1,2023-02-27 16:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Self-Help,Books,44.68,44.68
347,T0348,C073,P003,5,2023-02-27 20:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Keyboard,Electronics,85.26,426.3
348,T0349,C075,P005,1,2023-02-28 00:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Tablet,Electronics,306.81,306.81
349,T0350,C027,P013,2,2023-02-28 04:00:00,Store A,Ian Patel,Seattle,2023-03-20,Sweater,Clothing,145.67,291.34
350,T0351,C068,P047,2,2023-02-28 08:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Resistance Bands,Sports,178.93,357.86
351,T0352,C075,P046,2,2023-02-28 12:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Water Bottle,Sports,446.65,893.3
352,T0353,C048,P031,1,2023-02-28 16:00:00,Store B,Kevin Singh,San Francisco,2023-05-22,Fiction Novel,Books,39.63,39.63
353,T0354,C051,P016,4,2023-02-28 20:00:00,Store B,Fiona Miller,Sacramento,2023-05-31,Hat,Clothing,58.28,233.12
354,T0355,C062,P050,1,2023-03-01 00:00:00,Store B,Julia Kim,Portland,2023-07-03,Skateboard,Sports,295.47,295.47
355,T0356,C007,P032,2,2023-03-01 04:00:00,Store C,Diana Miller,Seattle,2023-01-19,Cookbook,Books,37.88,75.76
356,T0357,C057,P022,1,2023-03-01 08:00:00,Store B,Ian Chen,Seattle,2023-06-18,Blender,Home & Garden,281.8,281.8
357,T0358,C043,P029,1,2023-03-01 12:00:00,Store A,Kevin Wilson,Seattle,2023-05-07,Candle,Home & Garden,162.72,162.72
358,T0359,C057,P022,2,2023-03-01 16:00:00,Store C,Ian Chen,Seattle,2023-06-18,Blender,Home & Garden,281.8,563.6
359,T0360,C029,P043,1,2023-03-01 20:00:00,Store A,Quinn Jackson,San Francisco,2023-03-26,Tennis Racket,Sports,330.23,330.23
360,T0361,C096,P003,1,2023-03-02 00:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Keyboard,Electronics,85.26,85.26
361,T0362,C079,P010,1,2023-03-02 04:00:00,Store C,Hannah Patel,Portland,2023-08-23,Power Bank,Electronics,72.41,72.41
362,T0363,C084,P042,1,2023-03-02 08:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Dumbbells,Sports,402.17,402.17
363,T0364,C091,P021,3,2023-03-02 12:00:00,Store C,Alice Davis,Seattle,2023-09-28,Coffee Maker,Home & Garden,173.69,521.07
364,T0365,C072,P016,3,2023-03-02 16:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Hat,Clothing,58.28,174.84
365,T0366,C023,P012,1,2023-03-02 20:00:00,Store B,Eric Chen,Portland,2023-03-08,Jeans,Clothing,75.66,75.66
366,T0367,C075,P002,1,2023-03-03 00:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Mouse,Electronics,457.12,457.12
367,T0368,C079,P041,1,2023-03-03 04:00:00,Store B,Hannah Patel,Portland,2023-08-23,Yoga Mat,Sports,258.24,258.24
368,T0369,C088,P024,1,2023-03-03 08:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Lamp,Home & Garden,177.47,177.47
369,T0370,C067,P035,2,2023-03-03 12:00:00,Store C,Quinn Martinez,Seattle,2023-07-18,Magazine,Books,21.74,43.48
370,T0371,C031,P030,2,2023-03-03 16:00:00,Store C,George Martinez,San Francisco,2023-04-01,Picture Frame,Home & Garden,265.05,530.1
371,T0372,C052,P030,1,2023-03-03 20:00:00,Store B,Charlie Patel,Los Angeles,2023-06-03,Picture Frame,Home & Garden,265.05,265.05
372,T0373,C061,P047,1,2023-03-04 00:00:00,Store B,Rachel Lee,Portland,2023-06-30,Resistance Bands,Sports,178.93,178.93
373,T0374,C082,P035,1,2023-03-04 04:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Magazine,Books,21.74,21.74
374,T0375,C077,P019,3,2023-03-04 08:00:00,Store B,Quinn Wilson,Los Angeles,2023-08-17,Shorts,Clothing,61.2,183.6
375,T0376,C060,P050,5,2023-03-04 12:00:00,Store A,Alice Brown,Portland,2023-06-27,Skateboard,Sports,295.47,1477.35
376,T0377,C100,P008,1,2023-03-04 16:00:00,Store B,Eric Davis,Seattle,2023-10-25,Webcam,Electronics,1376.55,1376.55
377,T0378,C080,P026,1,2023-03-04 20:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Rug,Home & Garden,190.28,190.28
378,T0379,C047,P049,3,2023-03-05 00:00:00,Store B,Bob Garcia,Portland,2023-05-19,Bicycle,Sports,60.58,181.74
379,T0380,C026,P040,4,2023-03-05 04:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Reference Book,Books,30.45,121.8
380,T0381,C035,P007,1,2023-03-05 08:00:00,Store C,Quinn Martinez,Sacramento,2023-04-13,Headphones,Electronics,1433.2,1433.2
381,T0382,C048,P030,1,2023-03-05 12:00:00,Store A,Kevin Singh,San Francisco,2023-05-22,Picture Frame,Home & Garden,265.05,265.05
382,T0383,C036,P007,1,2023-03-05 16:00:00,Store B,Bob Davis,San Diego,2023-04-16,Headphones,Electronics,1433.2,1433.2
383,T0384,C040,P003,2,2023-03-05 20:00:00,Store A,Laura Jackson,Portland,2023-04-28,Keyboard,Electronics,85.26,170.52
384,T0385,C053,P001,1,2023-03-06 00:00:00,Store B,Diana Kim,Sacramento,2023-06-06,Laptop,Electronics,1097.56,1097.56
385,T0386,C038,P036,1,2023-03-06 04:00:00,Store C,Alice Kim,Seattle,2023-04-22,Comic Book,Books,42.37,42.37
386,T0387,C096,P025,2,2023-03-06 08:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Plant Pot,Home & Garden,42.7,85.4
